,interaction,features,odds,p,is_significant,q,log_o,log_q
30564,CHEBI:37721:+,IPR006434,168.475,0.00811923695994347,True,0.023631321565963332,2.22653546504374,1.6265119900580163
30566,CHEBI:37721:+,IPR008334,112.28333333333333,0.011350116795959384,True,0.029048995112753162,2.0503152969690346,1.5368688864934301
30567,CHEBI:37721:+,IPR008380,168.475,0.00811923695994347,True,0.023631321565963332,2.22653546504374,1.6265119900580163
30568,CHEBI:37721:+,IPR008979,48.06428571428572,0.02417818968075423,True,0.04583763653734215,1.681822492624392,1.3387777833891057
30569,CHEBI:37721:+,IPR010394,674.2,0.003254917225846219,True,0.01383289873614419,2.828788748184953,1.8590868023058347
30572,CHEBI:37788:-,IPR011993,210.0,0.009748834032478544,True,0.02614679640378677,2.322219294733919,1.5825815148038915
30573,CHEBI:37788:-,IPR012151,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
30574,CHEBI:37788:-,IPR012152,2249.6666666666665,0.001184220167602321,True,0.007090980786859838,3.3521181734217267,2.1492936913525895
30575,CHEBI:39547:-,IPR014940,449.6666666666667,0.003549504842477094,True,0.014537136803524312,2.6528906949522417,1.8375211225607018
30576,CHEBI:39547:-,IPR002641,224.66666666666666,0.006500200249198237,True,0.020746305231639083,2.351538641815657,1.6830592368019135
30577,CHEBI:39547:-,IPR003703,204.21212121212122,0.007089552050962741,True,0.021750516245756742,2.3100815164938147,1.6625304306623219
30578,CHEBI:39547:-,IPR004843,80.02380952380952,0.017068472658281365,True,0.036950955725289066,1.903219222071577,1.4323743242285214
30579,CHEBI:39547:-,IPR005135,249.66666666666666,0.0059105861247224995,True,0.019686871831304797,2.397360562979804,1.7058232861133287
30580,CHEBI:39547:-,IPR006683,374.6666666666667,0.004140169036377605,True,0.016002446342456556,2.5736450565133797,1.7958136203555182
30581,CHEBI:39547:-,IPR006862,449.6666666666667,0.003549504842477094,True,0.014537136803524312,2.6528906949522417,1.8375211225607018
30582,CHEBI:39547:-,IPR008139,1124.6666666666667,0.0017759356769771408,True,0.00936780348966067,3.051023823533444,2.0283622281247555
30583,CHEBI:39547:-,IPR011001,1124.6666666666667,0.0017759356769771408,True,0.00936780348966067,3.051023823533444,2.0283622281247555
30584,CHEBI:39547:-,IPR011160,1124.6666666666667,0.0017759356769771408,True,0.00936780348966067,3.051023823533444,2.0283622281247555
30585,CHEBI:39547:-,IPR016035,160.38095238095238,0.008856034297581234,True,0.024678960356562526,2.2051527880936925,1.6076731396516912
30586,CHEBI:39547:-,IPR038772,749.6666666666666,0.002367388240628334,True,0.011342989441267177,2.87486820071597,1.945272472184886
30587,CHEBI:39547:-,IPR016662,449.6666666666667,0.003549504842477094,True,0.014537136803524312,2.6528906949522417,1.8375211225607018
30588,CHEBI:39547:-,IPR017766,749.6666666666666,0.002367388240628334,True,0.011342989441267177,2.87486820071597,1.945272472184886
30589,CHEBI:39547:-,IPR017850,63.95238095238095,0.021155500617281178,True,0.041717101596491356,1.805856717934796,1.3796858729295178
30590,CHEBI:39547:-,IPR024129,2249.6666666666665,0.001184220167608994,True,0.007090980786859838,3.3521181734217267,2.1492936913525895
30591,CHEBI:39547:-,IPR029052,72.24731182795699,0.018821620060294805,True,0.03884533375335204,1.8588216925357999,1.4106611428059863
30593,CHEBI:39547:-,IPR029069,187.16666666666666,0.0076786416077171795,True,0.02292600098819301,2.272228505877814,1.6396716932082946
30594,CHEBI:39547:-,IPR033120,562.1666666666666,0.0029585779364718194,True,0.013123958585549716,2.749865090805558,1.881935148759596
30595,CHEBI:39547:-,IPR036691,249.66666666666666,0.0059105861247224995,True,0.019686871831304797,2.397360562979804,1.7058232861133287
30596,CHEBI:39547:-,IPR002591,160.38095238095238,0.008856034297581234,True,0.024678960356562526,2.2051527880936925,1.6076731396516912
30597,CHEBI:39547:-,IPR002110,112.16666666666667,0.012381926578143916,True,0.030489660882878394,2.049863813840333,1.515847405989282
30598,CHEBI:39547:+,IPR042490,269.72,0.005320316193132664,True,0.01822937380002076,2.4309131510046025,1.7392282496042932
30599,CHEBI:39547:+,IPR042171,122.49090909090908,0.01061702330406743,True,0.02761075190029111,2.0881038578584343,1.5589217664248058
30600,CHEBI:37998:-,IPR020471,77.25287356321839,0.017653115945754232,True,0.037437735910095464,1.8879146427821607,1.4266904235953646
30601,CHEBI:37998:-,IPR023210,77.25287356321839,0.017653115945754232,True,0.037437735910095464,1.8879146427821607,1.4266904235953646
30602,CHEBI:37998:-,IPR036812,74.66666666666667,0.018237498387189268,True,0.03828796927837277,1.8731267636145004,1.4169376672011387
30603,CHEBI:38300:-,IPR009410,15000.0,0.00014806040864667896,True,0.001575791608879229,4.176091259055681,2.8025012164770935
30604,CHEBI:38300:-,IPR034871,15000.0,0.00014806040864667896,True,0.001575791608879229,4.176091259055681,2.8025012164770935
30605,CHEBI:38300:-,IPR044859,15000.0,0.00014806040864667896,True,0.001575791608879229,4.176091259055681,2.8025012164770935
30606,CHEBI:39547:+,IPR002110,67.28,0.018518000383549525,True,0.03853042888199025,1.8278859827898557,1.4141961568306245
30607,CHEBI:39547:+,IPR002641,134.76,0.009735874742347453,True,0.02614679640378677,2.1295610023090825,1.5825815148038915
30608,CHEBI:39547:+,IPR003703,122.49090909090908,0.01061702330406743,True,0.02761075190029111,2.0881038578584343,1.5589217664248058
30609,CHEBI:39547:+,IPR006683,224.73333333333332,0.006204737962938524,True,0.020202820600328946,2.351667493465291,1.6945879926502643
30610,CHEBI:39547:+,IPR006862,269.72,0.005320316193132664,True,0.01822937380002076,2.4309131510046025,1.7392282496042932
30611,CHEBI:39547:+,IPR014940,269.72,0.005320316193132664,True,0.01822937380002076,2.4309131510046025,1.7392282496042932
30612,CHEBI:39547:+,IPR016035,96.2,0.013256549677294567,True,0.03157605769680973,1.983175072037813,1.5006420930546744
30613,CHEBI:39547:+,IPR016662,269.72,0.005320316193132664,True,0.01822937380002076,2.4309131510046025,1.7392282496042932
30615,CHEBI:39547:+,IPR029069,112.26666666666667,0.011497518388598327,True,0.029233789235571416,2.0502508281079495,1.534114888459127
30616,CHEBI:39547:+,IPR033120,337.2,0.00443523861593048,True,0.016701283313898974,2.527887565952705,1.777250156712795
30617,CHEBI:39547:+,IPR036770,67.28,0.018518000383549525,True,0.03853042888199025,1.8278859827898557,1.4141961568306245
30618,CHEBI:39547:+,IPR040170,337.2,0.00443523861593048,True,0.016701283313898974,2.527887565952705,1.777250156712795
30619,CHEBI:39547:-,IPR036770,112.16666666666667,0.012381926578143916,True,0.030489660882878394,2.049863813840333,1.515847405989282
30620,CHEBI:39547:-,IPR040170,562.1666666666666,0.0029585779364718194,True,0.013123958585549716,2.749865090805558,1.881935148759596
30621,CHEBI:37788:-,IPR012153,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
30622,CHEBI:4126:-,IPR013131,15000.0,0.0007403020432333969,True,0.005129347787486802,4.176091259055681,2.289937853270825
30623,CHEBI:4093:-,IPR026891,3375.0,0.0008882309011050071,True,0.005841845657900462,3.5282737771670436,2.233449921311051
30624,CHEBI:4093:-,IPR036881,3375.0,0.0008882309011050071,True,0.005841845657900462,3.5282737771670436,2.233449921311051
30625,CHEBI:4093:-,IPR036962,3375.0,0.0008882309011050071,True,0.005841845657900462,3.5282737771670436,2.233449921311051
30626,CHEBI:4093:-,IPR037524,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
30627,CHEBI:41241:-,IPR002587,15000.0,0.0007403020432333969,True,0.005129347787486802,4.176091259055681,2.289937853270825
30628,CHEBI:41241:-,IPR013021,15000.0,0.0007403020432333969,True,0.005129347787486802,4.176091259055681,2.289937853270825
30630,CHEBI:4126:-,IPR008927,15000.0,0.007699141249627304,True,0.022931893400091094,4.176091259055681,1.6395600857295538
30631,CHEBI:4126:-,IPR013118,15000.0,0.0007403020432333969,True,0.005129347787486802,4.176091259055681,2.289937853270825
30632,CHEBI:4126:-,IPR013328,15000.0,0.004441812259400395,True,0.016701283313898974,4.176091259055681,1.777250156712795
30633,CHEBI:39547:-,IPR041805,562.1666666666666,0.0029585779364718194,True,0.013123958585549716,2.749865090805558,1.881935148759596
30634,CHEBI:4126:-,IPR023668,15000.0,0.00014806040864667896,True,0.001575791608879229,4.176091259055681,2.8025012164770935
30637,CHEBI:4139:+,IPR000169,51.76923076923077,0.022582998729211726,True,0.04373375812398349,1.71407171191714,1.3591832013109806
30638,CHEBI:4139:+,IPR001878,337.05,0.004878761406901883,True,0.017619760290778694,2.52769433147481,1.754000004272451
30639,CHEBI:4139:+,IPR001937,674.2,0.003254917225846219,True,0.01383289873614419,2.828788748184953,1.8590868023058347
30640,CHEBI:4139:+,IPR003318,674.2,0.003254917225846219,True,0.01383289873614419,2.828788748184953,1.8590868023058347
30641,CHEBI:4139:+,IPR003378,674.2,0.003254917225846219,True,0.01383289873614419,2.828788748184953,1.8590868023058347
30642,CHEBI:4139:+,IPR003702,674.2,0.003254917225846219,True,0.01383289873614419,2.828788748184953,1.8590868023058347
30643,CHEBI:4093:-,IPR019800,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
30644,CHEBI:4093:-,IPR018052,3375.0,0.0008882309011050071,True,0.005841845657900462,3.5282737771670436,2.233449921311051
30645,CHEBI:4093:-,IPR017853,82.35802469135803,0.024136280298974064,True,0.045804670628436545,1.9157059217739334,1.3390902354298486
30646,CHEBI:4093:-,IPR015443,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
30647,CHEBI:39547:-,IPR042171,204.21212121212122,0.007089552050962741,True,0.021750516245756742,2.3100815164938147,1.6625304306623219
30648,CHEBI:39547:-,IPR042490,449.6666666666667,0.003549504842477094,True,0.014537136803524312,2.6528906949522417,1.8375211225607018
30649,CHEBI:39547:-,IPR045473,1124.6666666666667,0.0017759356769771408,True,0.00936780348966067,3.051023823533444,2.0283622281247555
30650,CHEBI:40101:-,IPR000836,142.6595744680851,0.014164336134970566,True,0.032847008549663624,2.1543009242519005,1.4835041764704515
30651,CHEBI:40101:-,IPR001754,843.0,0.002663508746216732,True,0.012203849327157196,2.9258275746247424,1.913503162942786
30652,CHEBI:40101:-,IPR004467,1349.4,0.0017760671498469281,True,0.00936780348966067,3.130140705819276,2.0283622281247555
30653,CHEBI:40101:-,IPR011060,481.2857142857143,0.004437207981923563,True,0.016701283313898974,2.6824029709668635,1.777250156712795
30655,CHEBI:40101:-,IPR014732,963.5714285714286,0.002367738731055967,True,0.011342989441267177,2.983883913993666,1.945272472184886
30656,CHEBI:40101:-,IPR018089,963.5714285714286,0.002367738731055967,True,0.011342989441267177,2.983883913993666,1.945272472184886
30657,CHEBI:40101:-,IPR023031,1349.4,0.0017760671498469281,True,0.00936780348966067,3.130140705819276,2.0283622281247555
30658,CHEBI:40101:-,IPR029057,142.6595744680851,0.014164336134970566,True,0.032847008549663624,2.1543009242519005,1.4835041764704515
30659,CHEBI:4093:-,IPR001764,3375.0,0.0008882309011050071,True,0.005841845657900462,3.5282737771670436,2.233449921311051
30660,CHEBI:4093:-,IPR002772,3375.0,0.0008882309011050071,True,0.005841845657900462,3.5282737771670436,2.233449921311051
30661,CHEBI:4093:-,IPR008183,2249.6666666666665,0.001184220167602321,True,0.007090980786859838,3.3521181734217267,2.1492936913525895
30662,CHEBI:4093:-,IPR011013,269.08,0.007684889914678467,True,0.02292600098819301,2.4298814190107647,1.6396716932082946
30663,CHEBI:4093:-,IPR011658,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
30664,CHEBI:4093:-,IPR013783,136.79591836734693,0.014752324294237775,True,0.0336594797175225,2.1360731393652124,1.4728926013000443
30665,CHEBI:4093:-,IPR014718,674.2,0.003254917225837604,True,0.01383289873614419,2.828788748184953,1.8590868023058347
30666,CHEBI:37998:-,IPR018170,69.97916666666667,0.019405481041805013,True,0.03948598686799379,1.844968766466077,1.4035570032513192
30667,CHEBI:37788:-,IPR046978,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
30668,CHEBI:37788:-,IPR046352,3375.0,0.0008882309011050071,True,0.005841845657900462,3.5282737771670436,2.233449921311051
30669,CHEBI:37788:-,IPR020422,561.6666666666666,0.0038461503044152977,True,0.01539282377623022,2.749478650487695,1.8126817025894097
30670,CHEBI:37788:-,IPR017455,3375.0,0.0008882309011050071,True,0.005841845657900462,3.5282737771670436,2.233449921311051
30671,CHEBI:37788:-,IPR017867,561.6666666666666,0.0038461503044152977,True,0.01539282377623022,2.749478650487695,1.8126817025894097
30672,CHEBI:37788:-,IPR018979,2249.6666666666665,0.001184220167602321,True,0.007090980786859838,3.3521181734217267,2.1492936913525895
30673,CHEBI:37788:-,IPR018980,2249.6666666666665,0.001184220167602321,True,0.007090980786859838,3.3521181734217267,2.1492936913525895
30674,CHEBI:37788:-,IPR019747,3375.0,0.0008882309011050071,True,0.005841845657900462,3.5282737771670436,2.233449921311051
30675,CHEBI:37788:-,IPR019748,1687.0,0.0014801655838468798,True,0.008338729959106932,3.2271150825891253,2.0789000901000834
30676,CHEBI:37788:-,IPR019749,1687.0,0.0014801655838468798,True,0.008338729959106932,3.2271150825891253,2.0789000901000834
30677,CHEBI:37788:-,IPR020405,1124.3333333333333,0.0020719248655495714,True,0.010507208509701167,3.0508950864695388,1.978512649324834
30678,CHEBI:37788:-,IPR020420,1124.3333333333333,0.0020719248655495714,True,0.010507208509701167,3.0508950864695388,1.978512649324834
30679,CHEBI:37788:-,IPR021613,3375.0,0.0008882309011050071,True,0.005841845657900462,3.5282737771670436,2.233449921311051
30680,CHEBI:37788:-,IPR046349,481.2857142857143,0.004437207981923563,True,0.016701283313898974,2.6824029709668635,1.777250156712795
30681,CHEBI:37788:-,IPR022778,1349.4,0.0017760671498469281,True,0.00936780348966067,3.130140705819276,2.0283622281247555
30682,CHEBI:37788:-,IPR023214,109.68852459016394,0.018276569827347846,True,0.038310273132721714,2.0401611948686638,1.4166847517075771
30683,CHEBI:37788:-,IPR023485,561.6666666666666,0.0038461503044152977,True,0.01539282377623022,2.749478650487695,1.8126817025894097
30684,CHEBI:37788:-,IPR024739,3375.0,0.0008882309011050071,True,0.005841845657900462,3.5282737771670436,2.233449921311051
30685,CHEBI:37788:-,IPR025304,3375.0,0.0008882309011050071,True,0.005841845657900462,3.5282737771670436,2.233449921311051
30686,CHEBI:37788:-,IPR027233,3375.0,0.0008882309011050071,True,0.005841845657900462,3.5282737771670436,2.233449921311051
30687,CHEBI:37788:-,IPR027262,3375.0,0.0008882309011050071,True,0.005841845657900462,3.5282737771670436,2.233449921311051
30688,CHEBI:37788:-,IPR028472,1349.4,0.0017760671498469281,True,0.00936780348966067,3.130140705819276,2.0283622281247555
30689,CHEBI:37788:-,IPR029021,481.2857142857143,0.004437207981923563,True,0.016701283313898974,2.6824029709668635,1.777250156712795
30690,CHEBI:37788:-,IPR017361,1349.4,0.0017760671498469281,True,0.00936780348966067,3.130140705819276,2.0283622281247555
30691,CHEBI:37788:-,IPR016336,3375.0,0.0008882309011050071,True,0.005841845657900462,3.5282737771670436,2.233449921311051
30692,CHEBI:37788:-,IPR016335,3375.0,0.0008882309011050071,True,0.005841845657900462,3.5282737771670436,2.233449921311051
30693,CHEBI:37788:-,IPR016334,3375.0,0.0008882309011050071,True,0.005841845657900462,3.5282737771670436,2.233449921311051
30694,CHEBI:37788:-,IPR012265,2249.6666666666665,0.001184220167602321,True,0.007090980786859838,3.3521181734217267,2.1492936913525895
30695,CHEBI:37788:-,IPR012266,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
30696,CHEBI:37788:-,IPR013078,449.1333333333333,0.004732671045303407,True,0.017326443233671104,2.652375288296997,1.7612905799592111
30697,CHEBI:37788:-,IPR013083,305.90909090909093,0.006799684681541415,True,0.02133485806999839,2.485592383401771,1.6709102419362156
30698,CHEBI:37788:-,IPR013098,612.8181818181819,0.003550555690261388,True,0.014537136803524312,2.7873316419805665,1.8375211225607018
30699,CHEBI:37788:-,IPR013151,2249.6666666666665,0.001184220167602321,True,0.007090980786859838,3.3521181734217267,2.1492936913525895
30700,CHEBI:37788:-,IPR013320,258.6923076923077,0.007979870625088054,True,0.023360717261924315,2.4127835150077988,1.6315138268801173
30701,CHEBI:37788:-,IPR013625,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
30702,CHEBI:37788:-,IPR013783,136.79591836734693,0.014752324294237775,True,0.0336594797175225,2.1360731393652124,1.4728926013000443
30703,CHEBI:37788:-,IPR013784,612.8181818181819,0.003550555690261388,True,0.014537136803524312,2.7873316419805665,1.8375211225607018
30704,CHEBI:37788:-,IPR014020,843.0,0.002663508746216732,True,0.012203849327157196,2.9258275746247424,1.913503162942786
30705,CHEBI:37788:-,IPR014352,1349.4,0.0017760671498469281,True,0.00936780348966067,3.130140705819276,2.0283622281247555
30706,CHEBI:37788:-,IPR014392,3375.0,0.0008882309011050071,True,0.005841845657900462,3.5282737771670436,2.233449921311051
30707,CHEBI:37788:-,IPR014847,6751.0,0.0005921977843285092,True,0.0042874770065988565,3.82936810798882,2.3677981960299928
30708,CHEBI:37788:-,IPR014876,1349.4,0.0017760671498469281,True,0.00936780348966067,3.130140705819276,2.0283622281247555
30709,CHEBI:37788:-,IPR015940,749.2222222222222,0.002959234911169935,True,0.013123958585549716,2.874610650237315,1.881935148759596
30710,CHEBI:37788:-,IPR016130,518.3846153846154,0.004141701068324082,True,0.016002446342456556,2.7146521040648657,1.7958136203555182
